id,name,team,countablePlays,averagePPA.all,totalPPA.all,totalPPA.pass,totalPPA.rush,position,season
4429415,Mikele Colasurdo,Georgia State,2,-0.767,-1.534,-1.534,,QB,2021
4035576,T.J. Hammonds,Arkansas,1,-0.754,-0.754,,-0.754,RB,2021
4246890,Frank Boyd,Liberty,1,-0.741,-0.741,,-0.741,RB,2021
4609151,Josh Edwards,Arkansas State,2,-0.739,-1.479,,-1.479,RB,2021
4360177,Julon Williams,UT San Antonio,2,-0.717,-1.435,-1.435,,RB,2021
4578336,Isaiah Dunnuck,Ball State,1,-0.703,-0.703,-0.703,,TE,2021
4432396,Tucker Melton,Bowling Green,5,-0.702,-3.508,-3.508,,QB,2021
4427486,Micah Hilts,Texas State,1,-0.683,-0.683,-0.683,,TE,2021
4570548,Naricuss Driver,Southern Mississippi,1,-0.68,-0.68,,-0.68,TE,2021
4362538,Juma Otoviano,Rice,2,-0.666,-1.332,,-1.332,RB,2021
4361278,Raymond Niro III,Northwestern,7,-0.665,-4.655,-1.81,-2.846,WR,2021
4363005,Sheldon Jones,UT San Antonio,2,-0.662,-1.325,-1.325,,WR,2021
4430757,Jayvaun Wilson,UNLV,2,-0.662,-1.324,,-1.324,RB,2021
4687005,Natano Woods,San José State,6,-0.654,-3.927,-3.927,,QB,2021
4249961,Donavon Grier,Georgia State,3,-0.624,-1.871,-1.871,,WR,2021
4430854,Collin Sullivan,Purdue,4,-0.607,-2.427,-2.427,,WR,2021
4360550,Derek Green,SMU,6,-0.603,-3.618,-3.091,-0.526,QB,2021
4360321,Drew Swinney,Clemson,2,-0.591,-1.182,-1.182,,WR,2021
4698130,Phillip Cole,Ohio,1,-0.587,-0.587,,-0.587,WR,2021
4427125,Weston Eget,New Mexico State,14,-0.579,-8.108,-9.412,1.304,QB,2021
4686817,Drew Cassens,Northern Illinois,1,-0.566,-0.566,-0.566,,TE,2021
4432372,Mason Mangum,California,1,-0.559,-0.559,-0.559,,WR,2021
4575662,Isaiah Bravo,UTEP,3,-0.558,-1.673,,-1.673,QB,2021
4574571,Brent Matiscik,TCU,1,-0.554,-0.554,,-0.554,TE,2021
4572792,Jordan Schippers,Kansas State,3,-0.553,-1.658,,-1.658,RB,2021
4244721,Kevin Dominique,Louisiana Tech,2,-0.54,-1.079,,-1.079,RB,2021
4426856,Malik Caper,Liberty,2,-0.529,-1.058,,-1.058,RB,2021
4568233,Jaylen Coleman,Duke,8,-0.526,-4.21,,-4.21,RB,2021
4680029,Keith Jackson,North Texas,2,-0.525,-1.05,,-1.05,RB,2021
4369468,Nate Kyei-Donkor,Duke,9,-0.522,-4.697,-1.052,-3.644,RB,2021
4432627,Tee Webb,Southern Mississippi,6,-0.512,-3.07,-2.726,-0.344,QB,2021
4430845,Darvon Hubbard,Texas A&M,2,-0.511,-1.022,,-1.022,RB,2021
4568075,Juan Davis,Texas,2,-0.506,-1.012,-0.617,-0.395,TE,2021
4684902,Ryan King,Georgia Tech,3,-0.497,-1.49,-1.49,,WR,2021
4586314,Bryce Stephens,Arkansas,3,-0.495,-1.485,-1.485,,WR,2021
4039258,Hunter Buczkowski,Central Michigan,3,-0.485,-1.455,-1.455,,TE,2021
4690302,Isaiah Gash,Michigan,6,-0.484,-2.905,,-2.905,RB,2021
4695488,Taequan Tyler,Boise State,11,-0.477,-5.245,,-5.245,RB,2021
4880791,Dylan Overstreet,Nevada,3,-0.471,-1.412,,-1.412,RB,2021
4431066,Harlan Dixon,Louisiana Tech,18,-0.462,-8.323,-0.586,-7.737,RB,2021
4570581,Hunter Salmon,Tennessee,3,-0.46,-1.38,-1.38,,TE,2021
4875380,Winston Eubanks,Penn State,1,-0.455,-0.455,-0.455,,WR,2021
4246919,Tyron Staples,Liberty,1,-0.443,-0.443,,-0.443,RB,2021
4699783,Lucky Avinger,San Diego State,3,-0.441,-1.324,,-1.324,RB,2021
4686274,Jordan Lowe,Toledo,3,-0.438,-1.314,,-1.314,RB,2021
4431142,Jimmy Holiday,Tennessee,3,-0.437,-1.312,-1.312,,WR,2021
4240098,Erin Collins,Northern Illinois,6,-0.433,-2.599,,-2.599,RB,2021
4433847,Griffin Little,Bowling Green,2,-0.429,-0.857,-0.857,,TE,2021
4432767,Preston Stone,SMU,8,-0.429,-3.432,-3.266,-0.166,QB,2021
4429632,Konner Fox,Kansas State,1,-0.428,-0.428,-0.428,,TE,2021
4689352,Brodie King,Mississippi State,3,-0.423,-1.268,-1.268,,WR,2021
4360973,Trad Beatty,Georgia Tech,1,-0.416,-0.416,,-0.416,QB,2021
4686359,Shaun Grayson,UNLV,4,-0.416,-1.663,-1.663,,TE,2021
4875209,Andison Coby,Tennessee,3,-0.406,-1.218,-1.218,,WR,2021
4429777,Jacob Freeman,Georgia State,1,-0.406,-0.406,-0.406,,WR,2021
4570471,Kanoa Shannon,Oregon State,2,-0.405,-0.809,,-0.809,RB,2021
4427634,Keegan Jones,UCLA,27,-0.404,-10.91,2.805,-13.715,RB,2021
4613050,Quentin Skinner,Kansas,1,-0.403,-0.403,-0.403,,WR,2021
4682627,Darez Snider,Miami (OH),3,-0.403,-1.209,,-1.209,RB,2021
4427839,Bryson Lucero,UAB,1,-0.399,-0.399,,-0.399,QB,2021
4708487,Jaquez Moore,Duke,5,-0.393,-1.966,,-1.966,RB,2021
4036650,Shai Werts,Louisville,8,-0.393,-3.145,-0.573,-2.572,WR,2021
4608772,Brian Brewton,Connecticut,17,-0.392,-6.661,-5.861,-0.8,RB,2021
4571339,Brock Domann,Louisville,2,-0.392,-0.785,,-0.785,QB,2021
4697122,Gaston Moore,Tennessee,2,-0.391,-0.782,-0.782,,QB,2021
4688595,Kevorian Barnes,UT San Antonio,6,-0.389,-2.334,,-2.334,RB,2021
4429513,Dylan Deveney,Georgia Tech,5,-0.386,-1.931,-1.931,,TE,2021
4362293,Adam Beale,Toledo,2,-0.384,-0.767,-0.767,,WR,2021
4240025,Bailey Hockman,Middle Tennessee,14,-0.383,-5.359,-5.359,,QB,2021
4242179,Maleek Williams,Florida International,2,-0.383,-0.765,,-0.765,RB,2021
4571649,Amari Terry,Air Force,2,-0.38,-0.76,,-0.76,WR,2021
4686940,Donny Marcus,Ball State,21,-0.379,-7.967,-1.264,-6.703,RB,2021
4035770,Jack Dunn,Wisconsin,11,-0.371,-4.08,-2.267,-1.813,WR,2021
4683314,Xavier Coleman,Boston College,8,-0.368,-2.946,-0.555,-2.391,RB,2021
4568530,Mike Mauai,Navy,2,-0.357,-0.714,,-0.714,FB,2021
4431485,Leshon Williams,Iowa,21,-0.354,-7.426,,-7.426,RB,2021
4567058,Leo Kelly,Wake Forest,4,-0.354,-1.415,-1.259,-0.155,QB,2021
4427251,Velton Gardner,Kansas,32,-0.344,-11.024,-4.365,-6.659,RB,2021
4241407,Braydon Johnson,Oklahoma State,6,-0.343,-2.061,-3.185,1.125,WR,2021
4700811,Ja'Quez Cross,Purdue,14,-0.342,-4.794,0.537,-5.332,RB,2021
4242158,Chase Hayden,Illinois,4,-0.341,-1.363,,-1.363,RB,2021
4431325,Taylen Green,Boise State,5,-0.339,-1.693,-0.614,-1.079,QB,2021
4365322,Isaiah Phillips,Louisiana Monroe,14,-0.32,-4.481,-0.141,-4.34,RB,2021
4568670,Josh Henderson,North Carolina,5,-0.32,-1.601,,-1.601,RB,2021
4569325,Dezmon Jackson,Oklahoma State,40,-0.32,-12.808,-0.75,-12.058,RB,2021
4694149,Walker Eget,San José State,8,-0.316,-2.526,-2.526,,QB,2021
4613125,Bobby Wooden,New Mexico,28,-0.316,-8.841,0.369,-9.21,RB,2021
4569663,Justin Johnson,West Virginia,19,-0.315,-5.989,-0.008,-5.982,RB,2021
4575457,Pailate Makakona,Utah State,35,-0.314,-10.979,0.845,-11.824,RB,2021
4430126,Knowledge McDaniel,Marshall,5,-0.312,-1.561,,-1.561,RB,2021
4696315,Will Taylor,Clemson,7,-0.31,-2.167,-0.778,-1.388,WR,2021
4880699,Anton Hall Jr.,Navy,4,-0.308,-1.232,,-1.232,FB,2021
4612246,Sahmir Hagans,Duke,2,-0.308,-0.615,-0.615,,WR,2021
4710001,CJ Montes,New Mexico,55,-0.3,-16.502,-19.356,2.853,QB,2021
4689978,Jalen Montgomery,Middle Tennessee,1,-0.298,-0.298,,-0.298,RB,2021
4240711,Todd Sibley Jr.,Pittsburgh,3,-0.296,-0.889,,-0.889,RB,2021
4429578,Luca Diamont,Duke,3,-0.293,-0.878,-3.451,2.573,WR,2021
4597679,Luke Altmyer,Ole Miss,57,-0.287,-16.363,-16.637,0.274,QB,2021
4692679,Deondre Jackson,Texas A&M,1,-0.286,-0.286,,-0.286,RB,2021
4686782,Jayle Stacks,Colorado,2,-0.284,-0.568,-0.401,-0.167,RB,2021
4240580,Max Cooper,Iowa,1,-0.284,-0.284,-0.284,,WR,2021
4429191,Deuce Hogan,Iowa,1,-0.284,-0.284,-0.284,,QB,2021
4613199,Josh Sterzer,Utah State,5,-0.279,-1.393,-1.393,,TE,2021
4686870,George Qualls Jr.,Akron,1,-0.278,-0.278,-0.278,,WR,2021
4430992,Kentrel Bullock,Ole Miss,10,-0.278,-2.777,-0.186,-2.591,RB,2021
4569089,Carson Walters,Nevada,3,-0.277,-0.832,-0.832,,WR,2021
4683114,Will Pauling,Cincinnati,3,-0.272,-0.816,-0.816,,WR,2021
4428936,Kyle Bilodeau,Purdue,2,-0.272,-0.544,-0.544,,TE,2021
4575123,Anthony Summey,Georgia,5,-0.266,-1.332,,-1.332,RB,2021
4374272,Shemar Thornton,Florida International,8,-0.263,-2.102,-2.102,,WR,2021
4247136,Gabe Montgomery,Appalachian State,5,-0.261,-1.304,,-1.304,RB,2021
4431514,Daejon Reynolds,Florida,1,-0.259,-0.259,-0.259,,WR,2021
4245111,Darius Maberry,Southern Mississippi,1,-0.258,-0.258,,-0.258,RB,2021
4258455,TJ Wisham Jr.,Louisiana,11,-0.256,-2.819,,-2.819,RB,2021
4258201,Carter Selzer,Michigan,2,-0.256,-0.511,-0.511,,TE,2021
4362308,Jerome Buckner,Ohio,2,-0.253,-0.506,-0.506,,WR,2021
4250967,Kylan Watkins,Memphis,18,-0.25,-4.5,-0.542,-3.958,RB,2021
4600602,Wyatt Begeal,Arkansas State,9,-0.249,-2.242,,-2.242,WR,2021
4360373,Carlos Sandy,Illinois,7,-0.249,-1.74,-1.74,,WR,2021
4430236,Jaylon Lott,UT San Antonio,7,-0.249,-1.741,,-1.741,RB,2021
4431423,Jay'Veon Sunday,Washington,9,-0.243,-2.184,-0.115,-2.069,RB,2021
4691963,Russian Williams,Liberty,1,-0.243,-0.243,,-0.243,RB,2021
4697663,Javon Forward,Washington,1,-0.242,-0.242,,-0.242,TE,2021
4372601,Darrius Smith,Arizona,2,-0.237,-0.474,,-0.474,RB,2021
4708067,Kai Horton,Tulane,27,-0.236,-6.368,-8.588,2.221,QB,2021
4567114,A.J. Gates,UAB,7,-0.235,-1.646,,-1.646,RB,2021
4618083,Ethan Hampton,Northern Illinois,15,-0.234,-3.504,-4.431,0.927,QB,2021
4431078,Willie Eldridge,UTEP,10,-0.234,-2.341,,-2.341,RB,2021
4431425,Javon Swinton,Indiana,25,-0.233,-5.823,-5.823,,WR,2021
4360323,Braden Galloway,Clemson,8,-0.231,-1.849,-1.849,,TE,2021
4432733,Clay Millen,Nevada,3,-0.23,-0.691,-0.645,-0.046,QB,2021
4240412,Aaron Hackett,Kent State,7,-0.228,-1.597,-1.597,,TE,2021
4603199,Terrence Williams,Louisiana,8,-0.224,-1.795,-0.837,-0.958,RB,2021
4429209,Beau Allen,Kentucky,17,-0.222,-3.78,-7.151,3.371,QB,2021
4873637,Cody Brown,Miami,20,-0.218,-4.366,,-4.366,RB,2021
4427111,Michel Dukes,Clemson,2,-0.216,-0.431,,-0.431,RB,2021
4893657,Gavin Wimsatt,Rutgers,29,-0.215,-6.221,-10.252,4.031,QB,2021
4429709,Jamious Griffin,Georgia Tech,7,-0.212,-1.487,,-1.487,RB,2021
4431028,Kaedric Cobbs,UT San Antonio,3,-0.21,-0.63,-0.401,-0.229,RB,2021
4432211,Tristan Golightly,Kansas,3,-0.209,-0.628,-0.628,,WR,2021
4431271,Tamatoa Mokiao-Atimalala,Hawai'i,2,-0.206,-0.412,-0.412,,WR,2021
4692838,Zach Middleton,Oklahoma State,4,-0.202,-0.807,,-0.807,RB,2021
4241608,Reagan Roberson,Nevada,2,-0.2,-0.4,-0.4,,TE,2021
4875786,Tru Edwards,Hawai'i,5,-0.199,-0.993,-0.993,,WR,2021
4431094,Christian Fitzpatrick,Michigan State,3,-0.198,-0.593,-0.593,,WR,2021
4371980,Harold Joiner,Michigan State,17,-0.195,-3.316,1.774,-5.09,RB,2021
4429523,Peyton Dixon,New Mexico,24,-0.195,-4.674,,-4.674,RB,2021
4696690,Reggie Love III,Illinois,48,-0.194,-9.335,-1.38,-7.955,RB,2021
4689690,Trent Davis,Duke,10,-0.19,-1.895,-0.703,-1.192,RB,2021
4371860,Jamale Carothers,Western Kentucky,3,-0.189,-0.567,,-0.567,FB,2021
4430841,Carson Beck,Georgia,28,-0.189,-5.29,-5.491,0.202,QB,2021
4432782,Brock Vandagriff,Georgia,1,-0.187,-0.187,-0.187,,QB,2021
4428887,Davis Beville,Pittsburgh,26,-0.185,-4.82,-6.969,2.149,QB,2021
4569439,David Ellis,Indiana,2,-0.183,-0.367,-1.143,0.776,RB,2021
4695619,Austin Erickson,New Mexico,5,-0.183,-0.913,1.537,-2.45,WR,2021
4600603,Drew Carter,Colorado,15,-0.18,-2.705,-2.568,-0.136,QB,2021
4426530,Kay'Ron Adams,UMass,39,-0.179,-6.97,-0.093,-6.877,RB,2021
4362553,Brendan Suckley,Rice,10,-0.178,-1.78,0.669,-2.449,FB,2021
4430602,Mohamed Toure,Northern Illinois,7,-0.178,-1.246,-1.246,,WR,2021
4259180,John Lovett,Penn State,77,-0.176,-13.521,-9.76,-3.761,RB,2021
4427144,Jaylen Ellis,Baylor,1,-0.176,-0.176,-0.176,,WR,2021
4035607,Amir Rasul,Middle Tennessee,27,-0.174,-4.692,0.911,-5.603,RB,2021
4249828,Ethan Bullock,Oklahoma State,5,-0.173,-0.866,-0.48,-0.386,QB,2021
4363640,Jeremy Moussa,Vanderbilt,8,-0.171,-1.365,-1.365,,QB,2021
4875267,George Hart III,Arizona State,8,-0.169,-1.355,-0.39,-0.965,RB,2021
4365325,Colby Suits,Louisiana Monroe,16,-0.169,-2.699,-1.532,-1.167,QB,2021
4259363,Isaac Martin,Louisville,1,-0.167,-0.167,-0.167,,TE,2021
4242491,Darrian Felix,South Florida,38,-0.166,-6.3,0.139,-6.439,RB,2021
4034857,Patrick O'Brien,Washington,5,-0.166,-0.831,-2.338,1.507,QB,2021
4431421,Ashton Stredick,California,2,-0.165,-0.331,,-0.331,RB,2021
4429227,Jaylon Armstead,San Diego State,21,-0.165,-3.463,,-3.463,RB,2021
4687476,Jake Arthurs,Northwestern,4,-0.162,-0.647,,-0.647,RB,2021
4433828,Khalan Griffin,Rice,79,-0.159,-12.555,,-12.555,RB,2021
4685188,Michael Redding III,Miami,1,-0.159,-0.159,-0.159,,WR,2021
4576173,Joey Marousek,Akron,4,-0.155,-0.621,-0.621,,QB,2021
4683667,Trenten Howland,Indiana,6,-0.153,-0.917,,-0.917,RB,2021
4373015,Craig Williams,Baylor,4,-0.153,-0.611,,-0.611,RB,2021
4430898,David Afari,Miami (OH),25,-0.153,-3.837,,-3.837,RB,2021
4259314,Parker Day,Rutgers,2,-0.148,-0.296,,-0.296,RB,2021
4433855,Terry Lockett,Michigan State,5,-0.148,-0.738,-0.738,,WR,2021
4372568,Nakia Watson,Washington State,36,-0.148,-5.322,,-5.322,RB,2021
4374504,Brad Dennis,Southern Mississippi,8,-0.148,-1.18,-1.18,,WR,2021
4431465,Behren Morton,Texas Tech,5,-0.148,-0.738,-1.011,0.273,QB,2021
4568526,Maasai Maynor,Navy,21,-0.147,-3.095,-4.164,1.069,QB,2021
4431870,Casey Filkins,Stanford,11,-0.146,-1.609,-0.673,-0.936,RB,2021
4569593,Zach Weinmaster,Nebraska,1,-0.145,-0.145,,-0.145,WR,2021
4429023,MarShawn Lloyd,South Carolina,67,-0.145,-9.721,1.668,-11.389,RB,2021
4680023,Brandon Epton Jr.,SMU,19,-0.145,-2.754,-0.418,-2.335,RB,2021
4575671,Jalen Joseph,UTEP,3,-0.144,-0.433,,-0.433,RB,2021
4361048,Patrick McSweeney,Coastal Carolina,1,-0.142,-0.142,-0.142,,TE,2021
4880684,Maquel Haywood,Navy,10,-0.14,-1.402,1.474,-2.877,WR,2021
4261074,Cade Sutherland,South Alabama,5,-0.139,-0.694,-0.694,,WR,2021
4429287,Peny Boone,Maryland,39,-0.138,-5.399,-2.719,-2.681,RB,2021
4256045,Marcus McElroy,Colorado State,4,-0.137,-0.547,,-0.547,RB,2021
4607267,Malik Sherrod,Fresno State,12,-0.136,-1.629,-1.577,-0.053,RB,2021
4361027,Thomas Yassmin,Utah,2,-0.134,-0.268,-0.003,-0.265,TE,2021
4695669,Jordan Brown,Fresno State,4,-0.133,-0.534,-0.534,,WR,2021
4362632,Chris Curry,Utah,17,-0.133,-2.256,,-2.256,RB,2021
4431639,BJ Harris,Missouri,9,-0.133,-1.201,-0.761,-0.439,RB,2021
4698836,Jay Sharp,Auburn,5,-0.133,-0.663,,-0.663,RB,2021
4038438,La'Darren Brown,Oklahoma State,37,-0.133,-4.931,-3.49,-1.441,RB,2021
4385427,Robert Cope,Ohio State,2,-0.131,-0.263,,-0.263,RB,2021
4248250,Ryan Glover,California,34,-0.131,-4.455,-4.446,-0.009,QB,2021
4578333,Dean Tate,Ball State,1,-0.126,-0.126,-0.126,,WR,2021
4362400,Rahsaan Lewis,Kentucky,3,-0.126,-0.379,-0.379,,WR,2021
4569574,Cooper Jewett,Nebraska,1,-0.126,-0.126,,-0.126,RB,2021
4695616,Isaiah Chavez,New Mexico,57,-0.125,-7.11,2.218,-9.328,QB,2021
4690939,Greg Garner,Louisiana Tech,42,-0.123,-5.149,2.81,-7.958,RB,2021
4362496,Lorenzo Lingard,Florida,12,-0.123,-1.481,0.804,-2.285,RB,2021
4427217,Daimarqua Foster,TCU,11,-0.122,-1.342,-0.032,-1.31,RB,2021
4873020,Mychael Hamilton,South Florida,5,-0.121,-0.607,,-0.607,RB,2021
4570090,Chad Alexander,New Mexico,13,-0.119,-1.552,-1.832,0.28,RB,2021
4362478,Emari Demercado,TCU,82,-0.119,-9.771,3.837,-13.607,RB,2021
4261173,Bobby Cole,New Mexico,86,-0.119,-10.202,-4.18,-6.021,RB,2021
4572043,Leon Franklin,Michigan,8,-0.116,-0.929,,-0.929,RB,2021
4372776,Matt Salerno,Notre Dame,2,-0.115,-0.231,-0.231,,WR,2021
4384190,Praise Okorie,Louisiana Tech,1,-0.114,-0.114,-0.114,,WR,2021
4430867,Kyle Toole,Troy,1,-0.112,-0.112,-0.112,,QB,2021
4429449,Evan Conley,Louisville,22,-0.112,-2.468,-3.18,0.712,QB,2021
4427244,Peter Parrish,Memphis,70,-0.11,-7.671,-17.489,9.818,QB,2021
4689827,Shacori Williams,Army,13,-0.11,-1.435,,-1.435,RB,2021
4686560,Dawson Nobriga,North Texas,1,-0.106,-0.106,,-0.106,RB,2021
4568024,Josh Williams,LSU,30,-0.104,-3.115,-2.995,-0.121,RB,2021
4693798,Koali Nishigaya,Hawai'i,2,-0.104,-0.207,-0.207,,WR,2021
4258408,Jakyle Holmes,Louisiana Monroe,12,-0.1,-1.202,1.49,-2.692,RB,2021
4426417,Jacob Zeno,Baylor,7,-0.1,-0.701,-0.933,0.232,QB,2021
4363153,Tyre Shelton,Miami (OH),50,-0.099,-4.938,-1.902,-3.036,RB,2021
4872943,Timothy Gans,New Mexico State,1,-0.099,-0.099,-0.099,,RB,2021
4372765,C'Bo Flemister,Notre Dame,3,-0.096,-0.288,,-0.288,RB,2021
4430331,Javion Posey,Florida Atlantic,13,-0.096,-1.243,-0.724,-0.52,WR,2021
4686096,Hunter Helms,Clemson,14,-0.094,-1.317,-1.163,-0.154,QB,2021
4283694,Jovany Ruiz,Buffalo,9,-0.094,-0.85,-0.85,,WR,2021
4691688,Robbie Ouzts,Alabama,2,-0.094,-0.188,-0.188,,TE,2021
4361943,Cooper Lutz,Syracuse,15,-0.093,-1.389,-0.846,-0.543,RB,2021
4570088,Connor Genal,New Mexico,15,-0.093,-1.398,-2.576,1.178,QB,2021
4361327,Jahmir Smith,Appalachian State,18,-0.092,-1.655,,-1.655,RB,2021
4683501,Emmett Morehead,Boston College,25,-0.091,-2.275,-2.973,0.699,QB,2021
4431387,Evan Simon,Rutgers,34,-0.09,-3.074,0.491,-3.566,QB,2021
4602923,Jaylen Henderson,Fresno State,22,-0.09,-1.975,-3.828,1.852,QB,2021
4361287,A'Jon Vivens,Colorado State,87,-0.088,-7.662,1.386,-9.047,RB,2021
4365489,Troy Henderson,Liberty,17,-0.087,-1.484,,-1.484,RB,2021
4605835,Jay Woolfolk,Virginia,65,-0.087,-5.633,-6.217,0.585,QB,2021
4568154,Spencer Witter,Boston College,5,-0.086,-0.432,-0.432,,TE,2021
4565318,Terion Stewart,Bowling Green,42,-0.081,-3.401,-2.716,-0.684,RB,2021
4374172,Chad Magyar,UNLV,10,-0.08,-0.805,0.947,-1.752,RB,2021
4258236,Nick Tronti,Florida Atlantic,41,-0.079,-3.241,-4.447,1.205,QB,2021
4576168,Trey Blair,Temple,11,-0.077,-0.849,-0.798,-0.051,RB,2021
4688839,Bryson Moss,Eastern Michigan,14,-0.073,-1.027,-0.07,-0.957,RB,2021
4260206,Jalen Holston,Virginia Tech,50,-0.072,-3.584,3.82,-7.404,RB,2021
4255951,Caleb Phillips,Hawai'i,20,-0.072,-1.45,-1.524,0.074,TE,2021
4612211,Jaison Patterson,Bowling Green,41,-0.07,-2.865,-0.464,-2.401,RB,2021
4361181,Wyatt Liewer,Nebraska,8,-0.07,-0.564,-0.564,,WR,2021
4046826,Darien Rencher,Clemson,20,-0.07,-1.396,1.059,-2.454,RB,2021
4429243,Tim Baldwin Jr.,Indiana,20,-0.068,-1.368,-0.651,-0.717,RB,2021
4685091,Jack Miller III,Ohio State,19,-0.068,-1.289,2.179,-3.468,QB,2021
4875755,Mason Blakemore,Northern Illinois,19,-0.068,-1.293,-1.11,-0.183,RB,2021
4431498,Jayden Ballard,Ohio State,1,-0.068,-0.068,-0.068,,WR,2021
4431431,Corey Kiner,LSU,81,-0.066,-5.318,0.17,-5.488,RB,2021
4710449,Alan Lamar,Arkansas State,55,-0.066,-3.642,-0.258,-3.384,RB,2021
4429259,CJ Beasley,Coastal Carolina,12,-0.066,-0.796,,-0.796,RB,2021
4036427,Jacob Huesman,Appalachian State,24,-0.064,-1.528,-0.898,-0.63,QB,2021
4887225,Andrew Henry,Louisiana Monroe,132,-0.064,-8.392,3.559,-11.951,RB,2021
4243966,Chaton Mobley,Middle Tennessee,38,-0.06,-2.298,-2.894,0.596,RB,2021
4361805,Keitha Jones Jr.,Tulane,4,-0.06,-0.239,-0.239,,TE,2021
4035854,Collin Moore,California,5,-0.06,-0.299,-0.299,,TE,2021
4686377,Amauri Pesek-Hickson,Kansas,67,-0.059,-3.936,0.228,-4.164,RB,2021
4684091,Jamari Gassett,Buffalo,23,-0.059,-1.353,-1.353,,WR,2021
4612210,Joseph McKay,East Carolina,4,-0.059,-0.237,,-0.237,RB,2021
4709392,Anthony Tyus III,Northwestern,46,-0.059,-2.703,1.813,-4.516,RB,2021
4257363,Kevin Mensah,Connecticut,106,-0.057,-6.081,3.431,-9.512,RB,2021
4696717,Brian Kowall,UCLA,5,-0.057,-0.287,,-0.287,RB,2021
4360218,Brendan Smith,Boston College,1,-0.056,-0.056,-0.056,,TE,2021
4427821,Torry Locklin,Kansas,40,-0.056,-2.254,1.465,-3.72,RB,2021
4046981,Martell Pettaway,Middle Tennessee,40,-0.056,-2.239,-1.561,-0.679,RB,2021
4372517,James Foster,Charlotte,68,-0.056,-3.781,-3.651,-0.13,QB,2021
4427037,Dashaun Davis,Appalachian State,6,-0.055,-0.332,-0.332,,WR,2021
4432288,Jordon Ingram,Auburn,2,-0.054,-0.107,,-0.107,RB,2021
4040880,Sam Noyer,Oregon State,27,-0.054,-1.465,-0.042,-1.422,QB,2021
4569024,Jaylen Thomas,Colorado State,41,-0.053,-2.184,0.157,-2.341,RB,2021
4360435,Jacolby Hewitt,Indiana,12,-0.053,-0.638,-0.971,0.333,WR,2021
4037631,Abdul Adams,Syracuse,13,-0.051,-0.664,-0.166,-0.498,RB,2021
4686093,E.J. Williams,Clemson,15,-0.051,-0.764,-0.213,-0.551,WR,2021
4433827,Rocko Griffin,Vanderbilt,153,-0.049,-7.549,-3.655,-3.894,RB,2021
4260945,Jake Neatherton,Ohio,20,-0.048,-0.953,-0.337,-0.616,RB,2021
4426470,Genson Hooper Price,Northwestern,4,-0.047,-0.187,-0.187,,WR,2021
4360738,Jack West,Stanford,40,-0.046,-1.827,0.665,-2.492,QB,2021
4360370,Jakari Norwood,Illinois,33,-0.046,-1.505,-0.69,-0.814,RB,2021
4241891,Alec Sinkfield,Boston College,85,-0.046,-3.892,-1.041,-2.851,RB,2021
4034306,Josh Mack,Liberty,108,-0.046,-4.918,-4.331,-0.587,RB,2021
