id,name,team,countablePlays,averagePPA.all,totalPPA.all,totalPPA.pass,totalPPA.rush,position,season
4571563,Sean Atkins,South Florida,1,-0.911,-0.911,-0.911,,WR,2019
4365325,Colby Suits,Louisiana Monroe,22,-0.876,-19.278,-19.33,0.052,QB,2019
4245679,Rhett Rodriguez,Arizona,1,-0.866,-0.866,,-0.866,QB,2019
4052788,Eric Collins,NC State,1,-0.865,-0.865,-0.865,,WR,2019
4369864,Jacob Warren,Tennessee,1,-0.859,-0.859,-0.859,,TE,2019
4362984,Cordale Grundy,UT San Antonio,8,-0.85,-6.802,-6.25,-0.552,QB,2019
4361502,Zidane Thomas,San Diego State,3,-0.825,-2.476,,-2.476,RB,2019
3918303,Skylor Clinton,UAB,1,-0.812,-0.812,-0.812,,TE,2019
4240792,Andrew Bunch,Nebraska,8,-0.78,-6.237,-6.419,0.181,QB,2019
4430518,Brannon Spector,Clemson,5,-0.779,-3.897,-3.897,,WR,2019
4372491,Alfred Armour,Purdue,3,-0.77,-2.311,-0.986,-1.325,RB,2019
4242551,Houston Heimuli,Stanford,3,-0.752,-2.255,-2.255,,FB,2019
4241608,Reagan Roberson,Nevada,2,-0.727,-1.454,-1.454,,TE,2019
4567495,Quavon Beckford,Houston,1,-0.711,-0.711,,-0.711,WR,2019
4428438,Edward Saydee,Temple,2,-0.709,-1.417,,-1.417,RB,2019
4240407,Cameron Jordan,Syracuse,4,-0.679,-2.714,-2.714,,WR,2019
4360580,Peje' Harris,Georgia Tech,2,-0.667,-1.335,-1.335,,TE,2019
4363148,AJ Mayer,Miami (OH),3,-0.665,-1.994,-0.537,-1.457,QB,2019
4259386,Shane Creamer,Houston,2,-0.663,-1.326,-1.326,,TE,2019
4240806,Ben Miles,Kansas,7,-0.662,-4.635,-3.702,-0.932,FB,2019
3932431,Nolan Henry,Notre Dame,1,-0.651,-0.651,,-0.651,QB,2019
4426917,Coltin Clack,Arkansas State,1,-0.646,-0.646,,-0.646,TE,2019
4383088,T.J. DeShields,Akron,10,-0.633,-6.33,-2.509,-3.821,QB,2019
4360373,Carlos Sandy,Illinois,6,-0.625,-3.75,-3.75,,WR,2019
4277368,Donevin O'Reilly,Connecticut,5,-0.624,-3.121,,-3.121,RB,2019
4043609,Jackson White,Marshall,2,-0.617,-1.233,-1.233,,QB,2019
4360429,Ahrod Lloyd,Indiana,11,-0.608,-6.684,-0.977,-5.707,RB,2019
4035449,Jamal Pettigrew,LSU,3,-0.606,-1.818,-1.818,,TE,2019
4361025,Jack Tuttle,Indiana,20,-0.598,-11.965,-10.07,-1.895,QB,2019
4046351,Darrius Scott,Florida International,5,-0.596,-2.981,-2.981,,WR,2019
3134689,Brandon Sowards,Michigan State,2,-0.596,-1.192,-1.192,,WR,2019
4245111,Darius Maberry,Southern Mississippi,18,-0.591,-10.646,,-10.646,RB,2019
4361260,Jason Whittaker,Northwestern,2,-0.588,-1.175,,-1.175,TE,2019
4373422,Presley Motes,Bowling Green,4,-0.579,-2.317,-2.317,,TE,2019
4575718,Kierston Harvey,Georgia State,2,-0.579,-1.159,-0.852,-0.307,QB,2019
4037495,Jake Sopko,Cincinnati,1,-0.572,-0.572,,-0.572,QB,2019
4360473,Adarius Dent,Florida State,4,-0.571,-2.284,-2.284,,WR,2019
3915497,Romello Ross,Central Michigan,2,-0.564,-1.127,,-1.127,RB,2019
4240419,Tayvone Bowers,Wake Forest,4,-0.563,-2.252,-0.68,-1.572,QB,2019
4360506,Monte Pottebaum,Iowa,1,-0.554,-0.554,,-0.554,FB,2019
4367189,Delon Hurt,UCLA,2,-0.543,-1.087,-1.087,,WR,2019
4362045,James Tupou,UTEP,1,-0.542,-0.542,-0.542,,FB,2019
4036542,Darius Stubbs,Georgia State,9,-0.532,-4.786,,-4.786,RB,2019
4259381,Cole McGowan,Houston,6,-0.523,-3.139,-3.139,,WR,2019
4429083,Darius Boone,Eastern Michigan,2,-0.511,-1.021,,-1.021,RB,2019
4045002,Robbie Kelley,Akron,35,-0.504,-17.656,-19.42,1.764,QB,2019
4427463,Chris Hickman,Nebraska,3,-0.501,-1.504,-1.504,,TE,2019
4427460,Da'Joun Hewitt,Purdue,7,-0.501,-3.51,-0.003,-3.506,RB,2019
4047654,D'Vaughn Pennamon,Ole Miss,3,-0.498,-1.494,,-1.494,TE,2019
4370584,Davis Baucum,Baylor,1,-0.494,-0.494,-0.494,,WR,2019
4240398,Chris Elmore,Syracuse,4,-0.49,-1.961,-2.196,0.235,FB,2019
4240392,Markenzy Pierre,Syracuse,5,-0.487,-2.433,,-2.433,RB,2019
4374266,David O'Meara,Florida International,2,-0.486,-0.973,-0.973,,TE,2019
4570510,Jamel Thomas,South Alabama,1,-0.479,-0.479,-0.479,,WR,2019
4360742,Jay Symonds,Stanford,4,-0.463,-1.852,-1.852,,FB,2019
4427860,Ta'Ron Madison,Oregon State,2,-0.458,-0.916,,-0.916,RB,2019
3916383,Jackson Tyner,Texas Tech,9,-0.456,-4.105,-4.505,0.401,QB,2019
4570425,Nigel Sealey,Bowling Green,18,-0.451,-8.115,-1.328,-6.787,RB,2019
4257244,Darius Corbett,Toledo,2,-0.45,-0.899,-0.899,,WR,2019
4244810,Karmi Mackey,Eastern Michigan,3,-0.449,-1.348,,-1.348,RB,2019
4373425,Jordan Wayne-Prather,Bowling Green,17,-0.444,-7.54,-1.939,-5.601,WR,2019
4429357,Trevor Bycznski,Buffalo,1,-0.438,-0.438,-0.438,,QB,2019
3914401,Charles Lamar,Bowling Green,4,-0.436,-1.743,,-1.743,RB,2019
4575121,Nathan Priestley,Georgia,3,-0.429,-1.287,-0.477,-0.81,WR,2019
4037456,Jovani Haskins,West Virginia,5,-0.428,-2.139,-2.139,,TE,2019
4371869,James Harris II,Navy,9,-0.427,-3.843,,-3.843,FB,2019
4258408,Jakyle Holmes,Louisiana Monroe,6,-0.427,-2.559,,-2.559,RB,2019
4574284,Da'Quon Godfrey,UAB,1,-0.424,-0.424,,-0.424,RB,2019
4240439,Connor Thomas,Indiana,6,-0.419,-2.516,,-2.516,RB,2019
4243162,Tyler Lytle,Colorado,2,-0.413,-0.826,-0.826,,QB,2019
4427203,Deondrick Glass,Oklahoma State,1,-0.407,-0.407,,-0.407,RB,2019
4240899,Roshauud Paul,Texas A&M,3,-0.403,-1.21,-1.21,,WR,2019
4427821,Torry Locklin,Kansas,3,-0.403,-1.209,,-1.209,RB,2019
4428666,Cadarrius Thompson,Georgia State,5,-0.401,-2.005,-2.005,,WR,2019
4374068,Lawrence Johnson,New Mexico,3,-0.395,-1.185,,-1.185,RB,2019
3916349,Reid Rials,Troy,1,-0.393,-0.393,-0.393,,WR,2019
4572370,Javon Turner,UMass,1,-0.389,-0.389,-0.389,,WR,2019
4360537,William Brown,SMU,1,-0.386,-0.386,,-0.386,QB,2019
4244861,Evan Marshman,Rice,11,-0.386,-4.251,-3.267,-0.984,QB,2019
4040766,Trent Wessel,Florida Atlantic,3,-0.386,-1.158,0.018,-1.175,QB,2019
4362238,Chase Brown,Illinois,1,-0.385,-0.385,,-0.385,RB,2019
4256910,Will Drawdy,Wake Forest,2,-0.383,-0.765,,-0.765,RB,2019
4037458,Michael Irvin II,Miami,4,-0.381,-1.523,-1.523,,TE,2019
4361987,Darryle Simmons,Virginia Tech,1,-0.379,-0.379,-0.379,,WR,2019
4048659,Elijah Lilly,New Mexico,21,-0.378,-7.945,-6.937,-1.008,WR,2019
4040867,Beau Bisharat,Colorado,2,-0.378,-0.755,-0.755,,TE,2019
4242158,Chase Hayden,Arkansas,18,-0.378,-6.803,-4.65,-2.153,RB,2019
4567485,Terrell Brown,Houston,11,-0.371,-4.076,-0.804,-3.272,RB,2019
4259597,Mac Hippenhammer,Penn State,4,-0.367,-1.47,-1.47,,WR,2019
4569371,Isaiah Williams,Illinois,21,-0.367,-7.71,-3.971,-3.739,WR,2019
4372715,Robby Rowell,California,5,-0.365,-1.827,-2.521,0.693,QB,2019
4567400,Nay'Quan Wright,Florida,13,-0.358,-4.656,-0.111,-4.545,RB,2019
4569594,Cameron Davis,Washington,2,-0.352,-0.704,,-0.704,RB,2019
4240331,Jeff Burroughs,Wyoming,7,-0.346,-2.423,,-2.423,FB,2019
4240452,Chris Katrenick,Duke,26,-0.345,-8.961,-9.435,0.474,QB,2019
4362211,Trey Lowe III,West Virginia,5,-0.342,-1.712,-1.614,-0.099,QB,2019
4574777,Dylan Leonard,Georgia Tech,3,-0.341,-1.022,-1.022,,TE,2019
4372569,Brady Schipper,Wisconsin,9,-0.34,-3.058,-0.46,-2.598,RB,2019
4360564,TaMerik Williams,SMU,10,-0.338,-3.381,0.037,-3.418,RB,2019
4570572,Fred Orr,Tennessee,8,-0.335,-2.68,-2.6,-0.081,RB,2019
4360504,Turner Pallissard,Iowa,1,-0.332,-0.332,,-0.332,FB,2019
4241965,Rocky Lombardi,Michigan State,25,-0.315,-7.866,-3.297,-4.568,QB,2019
4045294,Cole Gest,Indiana,10,-0.311,-3.115,-3.634,0.519,RB,2019
4430431,Kurtis Rourke,Ohio,3,-0.306,-0.919,,-0.919,QB,2019
4568233,Jaylen Coleman,Duke,15,-0.305,-4.58,,-4.58,RB,2019
4570519,Terrion Avery,South Alabama,8,-0.305,-2.437,,-2.437,RB,2019
4570259,Daniel Richardson,Central Michigan,4,-0.303,-1.21,-1.066,-0.144,QB,2019
4241689,Hunter Hebert,Texas State,3,-0.303,-0.91,-0.91,,TE,2019
4243170,Maurice Bell,Colorado,2,-0.301,-0.601,-0.601,,WR,2019
4360214,Peter Stehr,Boston College,3,-0.3,-0.899,,-0.899,RB,2019
4372561,Isaac Guerendo,Wisconsin,2,-0.3,-0.601,-0.32,-0.28,RB,2019
4574310,Alec Wyble-Meza,BYU,3,-0.297,-0.892,,-0.892,RB,2019
4577305,Jemel Jones,Army,16,-0.294,-4.699,-9.348,4.649,QB,2019
4360450,Demetrious Flowers,Arizona State,12,-0.291,-3.491,-1.015,-2.476,RB,2019
4261656,Jamaal Neal,UNLV,4,-0.286,-1.146,0.242,-1.388,TE,2019
4244855,Cameron Montgomery,Rice,10,-0.286,-2.864,-0.484,-2.38,RB,2019
4427034,Joe Davis,Colorado,6,-0.285,-1.708,,-1.708,RB,2019
4360425,Ronnie Walker Jr.,Indiana,46,-0.284,-13.067,-1.934,-11.133,RB,2019
4362609,Akeem Hayes,Kentucky,2,-0.283,-0.565,0.1,-0.666,WR,2019
4365811,Hamish McClure,Nevada,5,-0.278,-1.389,-1.389,,QB,2019
4260945,Jake Neatherton,Ohio,7,-0.278,-1.945,,-1.945,RB,2019
4361575,Jace Ruder,North Carolina,6,-0.275,-1.652,-2.148,0.496,QB,2019
4035183,Austin Pope,Tennessee,5,-0.268,-1.339,-1.339,,TE,2019
4372543,Glenn Beal,Texas A&M,6,-0.266,-1.597,-1.597,,TE,2019
4256044,Justice McCoy,Colorado State,6,-0.264,-1.583,-2.284,0.701,WR,2019
4365509,Mason Yost,Liberty,2,-0.263,-0.525,-0.525,,TE,2019
4241666,Jaylin Nelson,Texas State,7,-0.263,-1.843,-0.962,-0.881,RB,2019
4260206,Jalen Holston,Virginia Tech,4,-0.259,-1.034,,-1.034,RB,2019
4429652,Pat Garwo III,Boston College,21,-0.253,-5.316,-0.683,-4.633,RB,2019
4035285,Deuce Wallace,Vanderbilt,115,-0.251,-28.837,-31.11,2.273,QB,2019
4569119,Chris Herron,Kansas State,1,-0.249,-0.249,,-0.249,QB,2019
4374273,Demarcus Townsend,Florida International,1,-0.245,-0.245,,-0.245,RB,2019
4408783,Brandon Lee,Akron,85,-0.241,-20.46,-0.747,-19.713,WR,2019
4426484,Marcus Major,Oklahoma,9,-0.24,-2.164,,-2.164,RB,2019
4567160,A'Montae Spivey,Arkansas,7,-0.238,-1.664,-1.039,-0.625,RB,2019
4360446,A.J. Carter,Arizona State,20,-0.236,-4.725,0.766,-5.491,RB,2019
4258604,Michael Young,Notre Dame,11,-0.235,-2.581,-1.897,-0.684,WR,2019
4426687,Johnathan Bennett,Liberty,6,-0.234,-1.407,-1.12,-0.286,QB,2019
4428765,Masen Wake,BYU,3,-0.234,-0.702,,-0.702,FB,2019
4430724,Dariyan Wiley,UMass,5,-0.231,-1.156,-1.156,,WR,2019
4372517,James Foster,Texas A&M,13,-0.227,-2.949,-1.94,-1.01,QB,2019
4362763,Daniel Parker,Missouri,9,-0.226,-2.035,-2.035,,TE,2019
4572361,Cam Roberson,UMass,134,-0.226,-30.237,-0.215,-30.022,WR,2019
4573267,Austin Douglas,James Madison,7,-0.225,-1.574,-0.704,-0.871,RB,2019
4039394,Jay Griffin IV,New Mexico,32,-0.224,-7.164,-6.908,-0.256,WR,2019
4572039,Nicholas Capatina,Michigan,2,-0.224,-0.449,,-0.449,RB,2019
4036233,Noah Barnes,Maryland,1,-0.224,-0.224,-0.224,,TE,2019
4362742,Timmie Gibson,Troy,6,-0.22,-1.318,-1.318,,WR,2019
4246892,Landon Brown,Liberty,10,-0.219,-2.189,-2.189,,QB,2019
4570491,Jayy McDonald,Middle Tennessee,42,-0.216,-9.075,-0.564,-8.511,RB,2019
4246671,Joshua Samuel,Western Kentucky,7,-0.214,-1.495,0.122,-1.618,RB,2019
4047760,Maximilian Thrower,Northern Illinois,2,-0.21,-0.42,-0.42,,TE,2019
4361264,Isaiah Bowser,Northwestern,67,-0.209,-14.033,-0.019,-14.014,RB,2019
4241891,Alec Sinkfield,West Virginia,25,-0.209,-5.221,-3.472,-1.749,RB,2019
4569324,Micah Cooper,Oklahoma State,7,-0.207,-1.452,,-1.452,RB,2019
4037218,DeAndre' Delaney,Wake Forest,19,-0.207,-3.941,,-3.941,RB,2019
3947442,Alex Allen,Louisiana,1,-0.205,-0.205,-0.205,,TE,2019
4035288,Jackson Winrow,Vanderbilt,4,-0.203,-0.814,-0.814,,WR,2019
3930295,Deltron Sands,Akron,40,-0.202,-8.077,1.958,-10.036,RB,2019
4575618,Robert Washington,Old Dominion,52,-0.202,-10.491,-1.616,-8.876,RB,2019
4428314,Trevon Raymore,Bowling Green,23,-0.199,-4.582,,-4.582,RB,2019
3916635,Breck Turner,Eastern Michigan,55,-0.198,-10.908,2.816,-13.724,RB,2019
4291993,Thaddeus Cornick,Central Michigan,3,-0.198,-0.595,,-0.595,RB,2019
4426847,Zach Calzada,Texas A&M,29,-0.197,-5.725,-5.297,-0.428,QB,2019
4262018,Dalton Frantz,Middle Tennessee,3,-0.196,-0.587,-0.587,,RB,2019
3918013,Richie Worship,Purdue,1,-0.196,-0.196,,-0.196,RB,2019
4361593,Cornell Hendrick Jr.,Old Dominion,10,-0.194,-1.943,2.364,-4.307,WR,2019
4362303,Joe Mischler,Ohio,5,-0.193,-0.963,-1.356,0.394,QB,2019
4362723,Gunnar Watson,Troy,22,-0.193,-4.25,-4.25,,QB,2019
4580602,Robert Gross,Air Force,1,-0.189,-0.189,,-0.189,FB,2019
4262160,Westin Elliott,Louisiana Tech,16,-0.189,-3.02,-2.409,-0.612,QB,2019
4565172,Courtney Jackson,Syracuse,1,-0.188,-0.188,-0.188,,WR,2019
4428803,Jordan Waters,Duke,2,-0.187,-0.375,,-0.375,RB,2019
4241970,Laress Nelson,Michigan State,11,-0.187,-2.057,-2.168,0.111,WR,2019
4568411,Cornelious Brown,Georgia State,32,-0.182,-5.833,-4.417,-1.415,QB,2019
4243955,Brad Anderson,Middle Tennessee,51,-0.18,-9.155,-3.966,-5.19,RB,2019
4373030,Ben Sims,Baylor,2,-0.179,-0.359,-0.359,,TE,2019
4241074,Larry Wooden,UAB,19,-0.179,-3.402,-0.983,-2.419,RB,2019
4360738,Jack West,Stanford,44,-0.177,-7.767,-6.312,-1.454,QB,2019
4256236,Melvin Hill,UMass,12,-0.177,-2.123,-2.123,,WR,2019
4361091,Jacob Sirmon,Washington,5,-0.175,-0.873,0.164,-1.038,QB,2019
3918001,Tario Fuller,Purdue,11,-0.174,-1.917,,-1.917,RB,2019
4426770,Spencer Brasch,California,31,-0.174,-5.385,-6.701,1.317,QB,2019
4427422,Peter Hayes-Patrick,Akron,46,-0.173,-7.94,-0.415,-7.525,RB,2019
4241992,Tate Martell,Miami,9,-0.172,-1.544,-0.422,-1.123,QB,2019
4259250,Daniel Leconte,Florida Atlantic,25,-0.172,-4.303,,-4.303,RB,2019
4244298,Mitchell Burton,Miami (OH),7,-0.169,-1.18,,-1.18,RB,2019
4250287,Adam Billard,UMass,1,-0.167,-0.167,-0.167,,WR,2019
4249961,Donavon Grier,Georgia State,1,-0.164,-0.164,-0.164,,WR,2019
4382468,La'Darius Jefferson,Michigan State,24,-0.159,-3.824,0.549,-4.373,RB,2019
4371575,Tay Williams,East Carolina,40,-0.158,-6.318,-3.854,-2.464,RB,2019
4242321,Tyler Nevens,San José State,46,-0.158,-7.251,0.984,-8.235,RB,2019
4361279,Charlie Mangieri,Northwestern,8,-0.155,-1.243,-1.243,,TE,2019
3921715,Alex Netherda,California,4,-0.155,-0.62,,-0.62,RB,2019
4243369,Marquavius Weaver,Memphis,5,-0.154,-0.77,,-0.77,RB,2019
4384210,Wayne Toussant,Louisiana Tech,10,-0.154,-1.543,-2.998,1.455,WR,2019
3933175,Carson Coats,Arkansas State,2,-0.153,-0.306,-0.306,,QB,2019
4360893,Odunayo Seriki,South Florida,1,-0.152,-0.152,,-0.152,RB,2019
4427609,Rahmir Johnson,Nebraska,24,-0.152,-3.65,0.13,-3.78,RB,2019
3929856,Kirk Johnson,Texas,4,-0.152,-0.608,,-0.608,RB,2019
4575715,Jacob Gasser,UNLV,19,-0.152,-2.888,-1.768,-1.119,WR,2019
4362478,Emari Demercado,TCU,18,-0.149,-2.673,,-2.673,RB,2019
4360585,Christian Malloy,Georgia Tech,7,-0.148,-1.035,,-1.035,RB,2019
4048739,Jahmari Moore,Wyoming,1,-0.147,-0.147,,-0.147,FB,2019
4038809,Jake Bentley,South Carolina,36,-0.146,-5.243,-5.649,0.407,QB,2019
3921652,Juwan Washington,San Diego State,175,-0.145,-25.453,5.755,-31.209,RB,2019
4241303,Dom Williams,Kansas,20,-0.141,-2.823,-0.663,-2.16,RB,2019
4373668,Danny Smith,Boise State,9,-0.14,-1.258,-0.243,-1.015,RB,2019
4258570,Jordan Nettles,Northern Illinois,72,-0.14,-10.045,-1.175,-8.87,RB,2019
4039008,Kamari Pleasant,Washington,18,-0.139,-2.508,0.638,-3.146,RB,2019
4373864,John Tank Miller,South Alabama,15,-0.137,-2.059,1.769,-3.828,RB,2019
4239941,Travis Levy,Boston College,35,-0.136,-4.765,-1.34,-3.425,RB,2019
4258584,Jafar Armstrong,Notre Dame,63,-0.134,-8.47,-1.071,-7.399,WR,2019
4079776,Ra'Sean Davie,Western Michigan,9,-0.133,-1.193,,-1.193,RB,2019
4247136,Gabe Montgomery,Appalachian State,4,-0.131,-0.524,,-0.524,RB,2019
3915969,John Moten IV,Northwestern,19,-0.131,-2.491,1.549,-4.039,RB,2019
4261607,Kaegun Williams,San Diego State,35,-0.131,-4.598,3.31,-7.908,RB,2019
4373467,Brandon Gray,Washington State,3,-0.128,-0.385,-0.385,,WR,2019
4570420,Jake Rogers,Bowling Green,7,-0.126,-0.88,0.114,-0.994,WR,2019
4360447,Isaiah Floyd,Arizona State,11,-0.126,-1.39,,-1.39,RB,2019
4245108,Steven Anderson,Southern Mississippi,63,-0.125,-7.878,-0.641,-7.237,RB,2019
4039393,Daevon Vigilant,New Mexico,24,-0.125,-3.007,-3.484,0.477,RB,2019
4374169,Tyleek Collins,UNLV,40,-0.124,-4.946,-8.198,3.253,WR,2019
4038973,Zach Kahn,Miami (OH),23,-0.124,-2.841,,-2.841,RB,2019
4567149,KJ Jefferson,Arkansas,60,-0.124,-7.425,-12.983,5.557,QB,2019
4241481,Chadarius Townsend,Alabama,8,-0.124,-0.995,,-0.995,WR,2019
3843640,Lanard Fournette,LSU,18,-0.123,-2.212,-0.997,-1.215,RB,2019
3122552,Jonathan Haden,UAB,49,-0.123,-6.024,0.101,-6.125,RB,2019
4571877,Jacoby Clarke,Baylor,2,-0.122,-0.244,,-0.244,RB,2019
4569193,Ethan Long,Arizona State,6,-0.12,-0.72,,-0.72,QB,2019
4373928,Gilberto Torres,UMass,36,-0.118,-4.253,-4.266,0.012,RB,2019
4259304,Shameen Jones,Rutgers,5,-0.115,-0.573,-0.411,-0.162,WR,2019
4038918,Justin Agner,Florida Atlantic,7,-0.115,-0.802,-0.254,-0.548,QB,2019
4068354,Lorenzo Dorr,West Virginia,1,-0.114,-0.114,,-0.114,RB,2019
3929637,Dan Chisena,Penn State,10,-0.113,-1.129,-1.129,,WR,2019
4362807,Allan Walters,Vanderbilt,9,-0.113,-1.014,-1.014,,QB,2019
4038521,Hussein Howe,East Carolina,24,-0.113,-2.722,-0.863,-1.859,RB,2019
4241603,Roger Neal,Nevada,13,-0.113,-1.475,-0.21,-1.265,RB,2019
4243249,TJ Green,Utah,23,-0.112,-2.567,,-2.567,RB,2019
4569452,Winston Wright,West Virginia,22,-0.112,-2.465,-2.142,-0.324,WR,2019
4567037,Kendrell Flowers,Wake Forest,9,-0.111,-0.998,,-0.998,RB,2019
4362757,Simi Bakare,Missouri,8,-0.111,-0.892,,-0.892,RB,2019
3917943,Sheldon Croney Jr.,Iowa State,41,-0.111,-4.541,1.354,-5.895,RB,2019
4243547,Kyle Benkel,UCF,1,-0.111,-0.111,-0.111,,WR,2019
4572366,Andrew Brito,UMass,203,-0.11,-22.234,-16.253,-5.981,QB,2019
4240791,Jaylin Bradley,Nebraska,2,-0.11,-0.22,,-0.22,RB,2019
4428858,Cam Wiley,Minnesota,16,-0.109,-1.74,-0.458,-1.282,RB,2019
4427148,Joe Ervin,Kansas State,23,-0.108,-2.478,,-2.478,RB,2019
4259910,Isaiah Woullard,Ole Miss,10,-0.107,-1.074,,-1.074,RB,2019
4039234,Kennedy McKoy,West Virginia,142,-0.107,-15.19,-1.347,-13.843,RB,2019
4035774,Adam Krumholz,Wisconsin,3,-0.106,-0.319,-0.319,,WR,2019
4259356,Harry Trotter,Kansas State,71,-0.104,-7.372,-2.257,-5.115,RB,2019
4428961,Jordan Yates,Georgia Tech,22,-0.104,-2.287,-5.636,3.349,QB,2019
3939986,Javohn Jones,New Mexico,11,-0.103,-1.137,1.947,-3.084,RB,2019
4360379,Kenyon Sims,Illinois,13,-0.102,-1.328,-0.131,-1.197,RB,2019
4261605,Chance Bell,San Diego State,103,-0.101,-10.449,-3.301,-7.148,RB,2019
4036599,Kayin White,Louisiana Monroe,8,-0.099,-0.792,-0.331,-0.46,RB,2019
4426598,Isaiah Azubuike,Arkansas State,42,-0.098,-4.124,-1.136,-2.988,RB,2019
4046981,Martell Pettaway,West Virginia,30,-0.098,-2.947,0.807,-3.754,RB,2019
4362942,Tate Whatley,Southern Mississippi,40,-0.097,-3.886,-1.969,-1.917,QB,2019
4574732,Aaron Young,Rutgers,64,-0.097,-6.235,-2.799,-3.436,RB,2019
4039083,Nic Smith,North Texas,49,-0.095,-4.633,2.668,-7.302,RB,2019
4575668,Gavin Hardison,UTEP,75,-0.094,-7.044,-1.699,-5.345,QB,2019
3912511,Charlie Booker,Rice,91,-0.094,-8.574,-3.087,-5.486,RB,2019
4427535,Christian Hunter,Colorado State,28,-0.094,-2.622,-0.421,-2.201,RB,2019
4362538,Juma Otoviano,Rice,41,-0.093,-3.824,2.119,-5.943,RB,2019
4256045,Marcus McElroy,Colorado State,87,-0.092,-7.985,-1.075,-6.91,RB,2019
4569988,Enoch Nawahine,Utah State,18,-0.091,-1.637,0.864,-2.501,RB,2019
4570507,Devin Voisin,South Alabama,2,-0.089,-0.177,-0.177,,WR,2019
4244877,Jaeger Bull,Rice,1,-0.089,-0.089,-0.089,,TE,2019
4241193,Taylor Powell,Missouri,68,-0.087,-5.946,-7.697,1.751,QB,2019
4360202,Matt Valecce,Boston College,9,-0.086,-0.774,1.235,-2.009,QB,2019
3916369,Emmanuel Esukpa,BYU,47,-0.083,-3.886,0.588,-4.474,RB,2019
4426780,Jirehl Brock,Iowa State,9,-0.083,-0.745,,-0.745,RB,2019
4361843,Jacob Morris,Oklahoma State,2,-0.081,-0.162,-0.162,,WR,2019
4362163,Caden Leggett,Texas Tech,1,-0.08,-0.08,-0.08,,WR,2019
4244651,D'Vonte Price,Florida International,61,-0.08,-4.861,-1.828,-3.033,RB,2019
4291400,Mike Beaudry,Connecticut,104,-0.08,-8.369,-8.993,0.624,QB,2019
4264503,Rashad Mosley,UAB,1,-0.079,-0.079,,-0.079,RB,2019
4037433,Jake Herslow,Old Dominion,14,-0.079,-1.105,-1.105,,WR,2019
4372765,C'Bo Flemister,Notre Dame,50,-0.078,-3.909,-0.38,-3.529,RB,2019
4245238,Joshua Fields,UTEP,66,-0.077,-5.065,-3.604,-1.46,RB,2019
4372568,Nakia Watson,Wisconsin,77,-0.076,-5.852,-1.625,-4.227,RB,2019
4244297,Jackson Williamson,Miami (OH),31,-0.076,-2.362,-1.337,-1.025,QB,2019
4361999,Courtney McKinney,Wake Forest,6,-0.074,-0.447,,-0.447,RB,2019
4240470,Damond Philyaw-Johnson,Duke,4,-0.072,-0.288,-0.288,,WR,2019
4240603,Malik Davis,Florida,40,-0.072,-2.865,0.881,-3.746,RB,2019
4429709,Jamious Griffin,Georgia Tech,40,-0.071,-2.833,-1.358,-1.475,RB,2019
